Wall time,Step,Value
1659520955.6705153,6000,-13.710928916931152
1659521068.8363261,19000,-33.12320327758789
1659521120.832764,25000,-1.1636667251586914
1659521260.6720836,41000,-28.05400276184082
1659521278.0127497,43000,-0.999500036239624
1659521304.511691,46000,-35.548004150390625
1659521372.5261598,54000,-1.3146429061889648
1659521397.8695753,57000,-1.3512500524520874
1659521526.4736278,72000,-1.1718333959579468
1659521551.472064,75000,-18.977214813232422
1659521719.4875853,95000,-0.9985000491142273
1659521793.3846755,103000,-19.990625381469727
1659521828.5075815,107000,-1.380416750907898
1659522003.0610237,127000,-1.1150000095367432
1659522115.425052,140000,-1.1340000629425049
1659522263.8320324,156000,-1.262125015258789
1659522291.5970473,159000,-1.2566250562667847
1659522368.6481276,168000,-1.312333345413208
1659522465.7428963,179000,-1.6343333721160889
1659522511.403664,184000,-1.0
1659522529.932338,186000,-1.1977500915527344
1659522576.238134,191000,-1.155250072479248
1659522924.5081189,230000,-1.4239286184310913
1659522970.7341743,235000,-1.2481000423431396
1659523110.0056076,250000,-1.2833750247955322
1659523165.4249258,256000,-1.0
1659523207.5857606,261000,-940.623291015625
1659523266.120281,268000,-1.2625000476837158
1659523319.1608105,274000,-316.71051025390625
1659523491.114287,293000,-1.9412500858306885
1659523639.0437121,309000,-1.3251667022705078
1659523657.2070682,311000,-1.6571667194366455
1659523729.7100184,319000,-1.3325001001358032
1659523830.7917862,331000,-1.3476250171661377
1659523906.0880919,340000,-1.3696000576019287
1659523973.035712,348000,-1.3981250524520874
1659524119.4438572,364000,-1.381250023841858
1659524156.7222881,368000,-1.3170000314712524
1659524656.3728979,422000,-1.0049999952316284
1659524665.4873366,423000,-0.9980000257492065
1659524819.0757627,440000,-1.0115454196929932
1659524844.4413404,443000,-1.0085999965667725
1659524869.6183214,446000,-0.9990000128746033
1659525004.4209769,461000,-1.0037500858306885
1659525030.6192553,464000,-1.008833408355713
1659525039.378611,465000,-1.2080000638961792
1659525126.64649,475000,-1.3596875667572021
1659525272.4556015,492000,-1.0101666450500488
