Wall time,Step,Value
1655730860.3800876,6000,-894.4223022460938
1655730918.520258,19000,-866.6732788085938
1655730945.6326072,25000,-833.4329833984375
1655731016.52128,41000,-1142.5870361328125
1655731025.2022324,43000,-1229.5675048828125
1655731038.9306006,46000,-1254.9652099609375
1655731047.53409,48000,-1131.12060546875
1655731074.4453132,54000,-1260.1256103515625
1655731087.9861798,57000,-1294.490966796875
1655731156.0812285,72000,-1134.1949462890625
1655731168.9433432,75000,-2077.02978515625
1655731190.986566,80000,-4393.5849609375
1655731226.2346048,88000,-1278.19921875
1655731257.5370517,95000,-1176.9290771484375
1655731292.8766198,103000,-1155.4007568359375
1655731306.470151,106000,-1178.260009765625
1655731310.8728924,107000,-1120.8870849609375
1655731342.476412,114000,-1091.146728515625
1655731400.847645,127000,-1108.512939453125
1655731458.2610211,140000,-3398.5966796875
1655731506.2063057,151000,-2364.716064453125
1655731528.4362073,156000,-3877.618896484375
1655731542.9540405,159000,-2299.67626953125
1655731582.771523,168000,-1140.303466796875
1655731587.208106,169000,-1181.6788330078125
1655731632.2491002,179000,-1010.2964477539062
1655731654.2933154,184000,-1070.7098388671875
1655731663.2530415,186000,-1067.8348388671875
1655731667.788469,187000,-1065.7379150390625
1655731685.786543,191000,-1028.01171875
1655731721.6913214,199000,-1109.654541015625
1655731757.7509356,207000,-937.8366088867188
1655731762.0634315,208000,-962.1465454101562
1655731784.6182237,213000,-912.7850952148438
1655731834.0747507,224000,-943.4777221679688
1655731861.1409526,230000,-879.942626953125
1655731883.550261,235000,-891.5584106445312
1655731896.9790177,238000,-990.406982421875
1655731952.4712734,250000,-680.6347045898438
1655731979.7499273,256000,-669.2249755859375
1655732002.659896,261000,-692.114990234375
1655732034.2405832,268000,-676.0895385742188
1655732052.9158523,272000,-744.9861450195312
1655732061.6078167,274000,-780.8120727539062
1655732148.2692583,293000,-589.4325561523438
1655732171.2671964,298000,-581.1404418945312
1655732175.681086,299000,-585.0337524414062
1655732198.74635,304000,-606.5311889648438
1655732221.4901872,309000,-609.3428955078125
1655732231.1843426,311000,-613.355712890625
1655732267.367315,319000,-547.0565185546875
1655732272.0019345,320000,-588.4893188476562
1655732304.6167283,327000,-543.03955078125
1655732323.402037,331000,-666.8607788085938
1655732364.232601,340000,-595.742431640625
1655732401.2377563,348000,-557.2892456054688
1655732475.2475724,364000,-561.432373046875
