Wall time,Step,Value
1653742851.3879015,1000,-1.1652272939682007
1653742862.4578226,2000,-1.0845000743865967
1653742872.1783338,3000,-1.1458333730697632
1653742881.1071153,4000,-1.0671364068984985
1653742890.3011801,5000,-1.1490833759307861
1653742900.9082465,6000,-1.0083750486373901
1653742910.993388,7000,-1.2896875143051147
1653742919.964421,8000,-1.1596875190734863
1653742930.47195,9000,-1.142899990081787
1653742940.5454006,10000,-1.0415416955947876
1653742949.9839685,11000,-1.04535710811615
1653742958.569074,12000,-1.0942221879959106
1653742970.219129,13000,-1.0669118165969849
1653742980.0747921,14000,-1.0698846578598022
1653742988.2463634,15000,-1.1301316022872925
1653742999.443248,16000,-1.1129230260849
1653743010.949504,17000,-1.1091666221618652
1653743019.8566003,18000,-1.1375555992126465
1653743028.7612147,19000,-1.091153860092163
1653743039.2245295,20000,-1.0375937223434448
1653743103.3122303,21000,-1.127583384513855
1653743112.4871771,22000,-1.1048333644866943
1653743120.4862657,23000,-1.0068333148956299
1653743134.0838196,24000,-1.2785999774932861
1653743142.6732352,25000,-1.0049999952316284
1653743151.3447304,26000,-1.0206667184829712
1653743163.953285,27000,-1.0097500085830688
1653743172.1803849,28000,-0.9994999766349792
1653743184.6211684,29000,-1.0118999481201172
1653743192.8856022,30000,-1.0119999647140503
1653743202.5682228,31000,-1.087499976158142
1653743215.4196954,32000,-1.0214999914169312
1653743223.570083,33000,-0.9990000128746033
1653743236.5839195,34000,-1.0442500114440918
1653743244.507598,35000,-0.9984999895095825
1653743257.8074205,36000,-1.3031667470932007
1653743267.5663698,37000,-0.9984999895095825
1653743280.610342,38000,-1.0017499923706055
1653743289.464831,39000,-1.0
1653743302.3346095,40000,-1.0162500143051147
1653743312.7978063,41000,-1.099500060081482
1653743374.4178834,42000,-1.0
1653743386.492714,43000,-1.0
1653743395.253216,44000,-1.0331250429153442
1653743403.5260992,45000,-1.1476666927337646
1653743413.9868891,46000,-1.1569615602493286
1653743425.0945563,47000,-1.0364999771118164
1653743434.8008127,48000,-1.1820454597473145
1653743445.0845952,49000,-1.1375000476837158
1653743456.069021,50000,-1.3114285469055176
1653743466.6642897,51000,-1.4035714864730835
1653743479.1607194,52000,-1.097166657447815
1653743487.4876304,53000,-0.9994999766349792
1653743498.3277698,54000,-1.0774799585342407
1653743508.5169988,55000,-1.1246428489685059
1653743519.7067144,56000,-1.1171153783798218
1653743532.6915576,57000,-1.1069999933242798
1653743540.3087275,58000,-1.108884572982788
1653743550.78115,59000,-1.104533314704895
1653743563.0441887,60000,-1.097599983215332
1653743572.9283247,61000,-1.1331875324249268
1653743583.6903465,62000,-1.0981818437576294
1653743654.1345887,63000,-1.0
1653743662.3072236,64000,-1.0
1653743674.2250292,65000,-1.0
1653743682.5967429,66000,-1.4477499723434448
1653743693.225268,67000,-0.9979999661445618
1653743704.2836213,68000,-1.4450000524520874
1653743716.5685318,69000,-1.280666708946228
1653743724.6959171,70000,-0.9984999895095825
1653743735.8689814,71000,0.45500001311302185
1653743748.4549375,72000,-0.9979999661445618
1653743756.804018,73000,-0.9979999661445618
1653743767.6773467,74000,-1.178375005722046
1653743777.2945647,75000,-1.3868333101272583
1653743786.298945,76000,-1.0428333282470703
1653743799.0516288,77000,-0.9994999766349792
1653743810.7622726,78000,-1.250499963760376
1653743819.7837937,79000,-1.2383333444595337
1653743832.6605392,80000,-1.109125018119812
1653743841.166133,81000,-1.0
1653743854.0058153,82000,-1.0
1653743918.6088116,83000,-1.0
1653743928.2505717,84000,0.765666663646698
1653743939.4564643,85000,-1.2239999771118164
1653743947.7289667,86000,1.622999906539917
1653743960.4239335,87000,-0.9984999895095825
1653743971.6420865,88000,0.7983332276344299
1653743979.369114,89000,1.5850000381469727
1653743991.998603,90000,-0.9994999766349792
1653744003.7944982,91000,-1.2738332748413086
1653744012.9118395,92000,2.5339999198913574
1653744024.4402397,93000,0.5066667199134827
1653744032.8451421,94000,-1.495750069618225
1653744045.5799365,95000,-1.0
1653744056.7876544,96000,0.7873333692550659
1653744065.32599,97000,-0.9979999661445618
1653744077.9898987,98000,0.6778333783149719
1653744085.9052064,99000,-1.439750075340271
1653744098.7914572,100000,-1.319000005722046
1653744107.36228,101000,-0.9984999895095825
1653744119.437475,102000,-1.2710000276565552
1653744131.0102453,103000,0.7733333706855774
1653744198.1829891,104000,3.070125102996826
1653744210.048113,105000,4.499499797821045
1653744219.2419593,106000,4.3454999923706055
1653744229.9373288,107000,0.8268333077430725
1653744242.8791244,108000,-0.9984999895095825
1653744250.0379832,109000,-0.9984999895095825
1653744261.988485,110000,4.183333396911621
1653744272.517091,111000,1.757624864578247
1653744284.0359025,112000,4.349375247955322
1653744294.0746624,113000,2.4861667156219482
1653744306.0373108,114000,2.569999933242798
1653744313.6201403,115000,3.1480000019073486
1653744324.50421,116000,2.7014999389648438
1653744337.311151,117000,-0.9979999661445618
1653744345.8951836,118000,-0.9979999661445618
1653744358.090389,119000,2.970250129699707
1653744368.8635983,120000,0.7663334012031555
1653744379.9142244,121000,4.492000102996826
1653744390.3654127,122000,2.5304999351501465
1653744402.061476,123000,0.7665000557899475
1653744467.867992,124000,3.147250175476074
1653744477.3522265,125000,0.8828333616256714
1653744487.1144798,126000,0.8735001683235168
1653744498.0536382,127000,-1.3309999704360962
1653744508.9162028,128000,4.390375137329102
1653744520.0217304,129000,3.064375162124634
1653744533.2299764,130000,3.1137502193450928
1653744541.724584,131000,-0.9990000128746033
1653744551.018267,132000,0.6001666784286499
1653744561.158239,133000,1.7369999885559082
1653744573.2869034,134000,2.7370002269744873
1653744583.9162664,135000,3.168375015258789
1653744593.6879306,136000,0.7428333163261414
1653744604.450407,137000,4.5491251945495605
1653744614.7785716,138000,0.8585001230239868
1653744626.329851,139000,0.6734999418258667
1653744635.8903604,140000,4.357500076293945
1653744649.2667089,141000,2.3798000812530518
1653744658.8522618,142000,1.812999963760376
1653744669.4257095,143000,3.5069000720977783
1653744679.443319,144000,2.754166603088379
1653744746.9781518,145000,3.0477499961853027
1653744756.9737248,146000,4.44379997253418
1653744766.8122458,147000,4.478125095367432
1653744779.7874975,148000,4.654889106750488
1653744789.3702753,149000,4.642083168029785
1653744801.0378644,150000,4.405750274658203
1653744810.0137515,151000,3.7283334732055664
1653744821.4322672,152000,4.454700469970703
1653744833.4057848,153000,4.729562759399414
1653744842.5898764,154000,3.8791427612304688
1653744853.7956564,155000,4.709375381469727
1653744865.113159,156000,4.361999988555908
1653744876.508866,157000,3.093250274658203
1653744885.0143294,158000,3.3332998752593994
1653744897.4765692,159000,4.57408332824707
1653744907.2495217,160000,4.397500038146973
1653744919.8790495,161000,3.076249837875366
1653744928.650255,162000,3.4983999729156494
1653744938.68942,163000,3.404899835586548
1653744949.6402009,164000,4.606714248657227
1653744961.3805473,165000,4.696944713592529
1653745029.0013688,166000,4.785650253295898
1653745038.695967,167000,4.646937370300293
1653745049.5172772,168000,4.585583209991455
1653745060.3791318,169000,4.728444576263428
1653745070.0958714,170000,4.684857368469238
1653745082.080541,171000,4.759454727172852
1653745094.054899,172000,4.621857166290283
1653745103.7260416,173000,4.737222194671631
1653745114.57788,174000,4.794875144958496
1653745126.2955945,175000,4.7786664962768555
1653745136.9357033,176000,4.740958213806152
1653745147.1962986,177000,4.801791667938232
1653745158.504306,178000,4.803961277008057
1653745169.8557293,179000,4.8022918701171875
1653745182.539152,180000,4.797999858856201
1653745194.168266,181000,4.805375099182129
1653745206.2077138,182000,4.7170000076293945
1653745217.969625,183000,4.6016669273376465
1653745230.964276,184000,4.732090950012207
1653745242.182002,185000,4.66871452331543
1653745340.2036898,186000,4.715888977050781
1653745350.9890492,187000,4.805269241333008
1653745362.4070146,188000,4.832233428955078
1653745374.0025964,189000,4.837233543395996
1653745386.2537322,190000,4.821035861968994
1653745398.7381434,191000,4.820571422576904
1653745411.399149,192000,4.822035789489746
1653745423.1955283,193000,4.833428382873535
1653745434.8445492,194000,4.81273078918457
1653745447.2178297,195000,4.797346115112305
1653745458.8915236,196000,4.8146538734436035
1653745470.8983436,197000,4.791208267211914
1653745483.070545,198000,4.818999767303467
1653745495.233158,199000,4.822035789489746
1653745506.9178863,200000,4.825892925262451
1653745518.7683089,201000,4.840933322906494
1653745531.4189713,202000,4.826866626739502
1653745543.125205,203000,4.829035758972168
1653745555.7043962,204000,4.819321632385254
1653745567.9111836,205000,4.822750091552734
1653745579.8870535,206000,4.828999996185303
1653745675.9191532,207000,4.838531017303467
1653745687.48567,208000,4.844062328338623
1653745698.6799567,209000,4.851655960083008
1653745711.0832767,210000,4.838718891143799
1653745723.3112624,211000,4.845093727111816
1653745735.0169058,212000,4.842833518981934
1653745747.780762,213000,4.844937324523926
1653745759.7082295,214000,4.844843864440918
1653745771.837191,215000,4.847531318664551
1653745783.6209123,216000,4.8420000076293945
1653745795.8836656,217000,4.853411674499512
1653745807.8334303,218000,4.845656394958496
1653745820.451898,219000,4.840781211853027
1653745832.0138948,220000,4.850593566894531
1653745844.121364,221000,4.844655990600586
1653745856.115985,222000,4.8486247062683105
1653745868.4772842,223000,4.841750144958496
1653745881.0240574,224000,4.840062618255615
1653745892.6542358,225000,4.845433235168457
1653745905.5268505,226000,4.85402774810791
1653746003.1425362,227000,4.851781368255615
1653746014.5497296,228000,4.8609442710876465
1653746025.6782973,229000,4.857411861419678
1653746037.4843893,230000,4.854117393493652
1653746050.2136972,231000,4.864236831665039
1653746062.063245,232000,4.860235214233398
1653746074.882634,233000,4.8616943359375
1653746087.5441551,234000,4.861499786376953
1653746099.5834246,235000,4.856411457061768
1653746112.1451936,236000,4.85908317565918
1653746124.1732805,237000,4.861083030700684
1653746136.2916682,238000,4.869999885559082
1653746148.2420702,239000,4.866638660430908
1653746160.8153229,240000,4.866842269897461
1653746173.3240988,241000,4.868289470672607
1653746185.5787573,242000,4.862833023071289
1653746197.3855968,243000,4.861058712005615
1653746209.714726,244000,4.863749980926514
