Wall time,Step,Value
1660891786.824811,19000,-31.66693878173828
1660891832.5102088,25000,-11.106200218200684
1660891949.3758004,41000,-72.70955657958984
1660891964.0989769,43000,-31.943584442138672
1660891991.882712,46000,-32.204559326171875
1660892074.2172744,57000,-1.022886872291565
1660892187.895598,72000,-1.096000075340271
1660892211.539004,75000,-1.623250126838684
1660892367.343268,95000,-51.213802337646484
1660892463.6086302,107000,-3.1623127460479736
1660892623.5097303,127000,-13.721834182739258
1660892835.3661966,156000,-1.3849999904632568
1660892857.056094,159000,-1.3177000284194946
1660892923.050596,168000,-1.1740385293960571
1660893048.491734,184000,-1.8887500762939453
1660893062.877243,186000,-280.9161682128906
1660893380.213404,230000,-558.7694702148438
1660893419.2500741,235000,-655.9432983398438
1660893529.287654,250000,-393.017333984375
1660893570.1478894,256000,-368.0132141113281
1660893604.850045,261000,-205.451904296875
1660893652.7751317,268000,-176.98818969726562
1660893694.3357837,274000,-369.51287841796875
1660893951.89491,309000,-0.7908437848091125
1660893966.204064,311000,-0.7968667149543762
1660894024.511717,319000,-1.1538749933242798
1660894176.3902788,340000,-0.33689290285110474
1660894233.2552636,348000,-1.0326600074768066
1660894382.9357362,368000,-0.5966973900794983
1660894776.2458472,422000,-0.3605625331401825
1660894783.7141929,423000,-0.09752944111824036
1660894922.175416,440000,1.1367998123168945
1660894943.622138,443000,0.1329999566078186
1660894964.628969,446000,-0.3215714693069458
1660895070.4801815,461000,0.22499994933605194
1660895091.3370905,464000,-0.038800016045570374
1660895098.5190663,465000,-0.6372272968292236
1660895171.4962118,475000,-0.03900003433227539
1660895309.7896407,494000,-1.1159286499023438
1660895471.5328605,515000,-0.43222227692604065
1660895595.2410913,532000,-0.10610006749629974
1660895631.838245,537000,-0.14130008220672607
1660895828.530677,564000,-1.2701667547225952
1660895899.0302172,574000,-0.6069231033325195
1660895949.2841399,580000,-0.5716818571090698
1660895999.05761,587000,-0.4601842164993286
1660896006.0531712,588000,-0.34558334946632385
1660896244.9924397,621000,-1.1128333806991577
1660896259.89751,623000,0.7269166111946106
1660896348.4708118,635000,-9.878500938415527
1660896399.7274077,642000,-0.3646250367164612
1660896407.0976694,643000,-1.380666732788086
1660896421.2522702,645000,0.08137489855289459
1660896447.1382027,648000,0.7054166197776794
1660896461.9482014,650000,-0.29930007457733154
1660896549.5606964,662000,-0.5282000303268433
1660896623.0900836,672000,0.07912497222423553
1660896933.7561595,715000,-0.20825006067752838
1660896999.9493754,723000,0.36064276099205017
1660897057.5821621,731000,-0.5703182220458984
