Wall time,Step,Value
1657934209.7968187,19000,-4655.64892578125
1657934250.421473,25000,-1479.1488037109375
1657934361.289086,41000,-4731.07421875
1657934374.7488244,43000,-977.691162109375
1657934395.1013627,46000,-2990.0703125
1657934477.5731828,57000,-2086.006591796875
1657934592.5158615,72000,-2373.6865234375
1657934617.588913,75000,-3064.174560546875
1657934790.6276612,95000,-2230.1064453125
1657934893.5124254,107000,-1263.9586181640625
1657935056.2243402,127000,-997.673583984375
1657935311.1689441,156000,-1828.1502685546875
1657935337.8501747,159000,-1639.825439453125
1657935413.8008547,168000,-1606.5809326171875
1657935548.0105374,184000,-1565.57958984375
1657935561.0691564,186000,-1986.3270263671875
1657935967.921364,230000,-1974.185546875
1657936004.159502,235000,-1469.1939697265625
1657936144.2539911,250000,-907.3531494140625
1657936213.032098,256000,-1294.57861328125
1657936250.9121437,261000,-887.1121826171875
1657936299.5817394,268000,-2623.34814453125
1657936358.1085668,274000,-1727.0482177734375
1657936642.2158313,309000,-868.893798828125
1657936664.0380604,311000,-1033.6015625
1657936724.3643873,319000,-956.043701171875
1657936889.6662767,340000,-1405.5142822265625
1657936948.787916,348000,-1125.780517578125
1657937095.3415296,368000,-811.9572143554688
1657937529.4670312,422000,-714.4820556640625
1657937536.1458912,423000,-1764.0001220703125
1657937663.0282042,440000,-879.4066772460938
1657937691.0218766,443000,-700.5545654296875
1657937717.7923245,446000,-1167.5198974609375
1657937853.18215,461000,-868.3479614257812
1657937880.5755851,464000,-758.9862670898438
1657937889.6000993,465000,-933.1634521484375
1657937979.1835876,475000,-997.1578979492188
1657938167.380855,494000,-1178.7642822265625
1657938375.1396003,515000,-1137.2305908203125
1657938494.3958244,532000,-976.9794311523438
1657938528.8206909,537000,-1128.9462890625
1657938726.066612,564000,-918.6446533203125
1657938797.1827254,574000,-3523.457763671875
1657938837.3030117,580000,-832.4659423828125
1657938885.0936775,587000,-877.1294555664062
1657938891.9504974,588000,-1350.7552490234375
1657939139.5968676,621000,-911.2631225585938
1657939153.2131846,623000,-1562.3643798828125
1657939235.1311598,635000,-1108.7420654296875
1657939285.6429656,642000,-1219.4244384765625
1657939293.0841546,643000,-767.2488403320312
1657939308.6700218,645000,-984.06787109375
1657939328.987175,648000,-2200.907470703125
1657939343.5476234,650000,-1148.1888427734375
1657939430.3061197,662000,-836.8934936523438
1657939503.9333801,672000,-820.823974609375
1657939804.2150004,715000,-692.1763305664062
1657939868.0615768,723000,-786.567626953125
1657939922.4966674,731000,-685.6884155273438
