Wall time,Step,Value
1657116144.7075846,19000,-2205.11572265625
1657116167.432522,25000,-2181.451171875
1657116227.8477023,41000,-1453.1732177734375
1657116235.4871035,43000,-1482.6165771484375
1657116246.7826147,46000,-2198.55517578125
1657116288.4727976,57000,-1507.002197265625
1657116345.3424854,72000,-1869.8546142578125
1657116356.8163831,75000,-1371.3021240234375
1657116432.707912,95000,-1010.3430786132812
1657116478.2374332,107000,-1248.7679443359375
1657116554.1527777,127000,-987.9528198242188
1657116664.2779331,156000,-1082.870849609375
1657116675.496146,159000,-1180.226806640625
1657116709.8631651,168000,-996.4850463867188
1657116770.7233794,184000,-1632.869384765625
1657116778.2394278,186000,-1190.989013671875
1657116945.255431,230000,-1281.6563720703125
1657116964.3361533,235000,-954.2640991210938
1657117021.3718576,250000,-1306.1802978515625
1657117044.3094535,256000,-1157.3563232421875
1657117063.15314,261000,-1022.9976806640625
1657117090.0927784,268000,-987.4122924804688
1657117112.8522227,274000,-1351.6390380859375
1657117246.2822244,309000,-1188.303955078125
1657117253.97594,311000,-1019.8777465820312
1657117284.3719966,319000,-1281.749267578125
1657117364.501675,340000,-1441.7911376953125
1657117395.3095393,348000,-1027.3060302734375
1657117470.8463175,368000,-1287.4970703125
1657117676.6235278,422000,-1337.5982666015625
1657117680.4032154,423000,-1332.3280029296875
1657117744.7878058,440000,-1099.8555908203125
1657117756.3186402,443000,-1166.4127197265625
1657117767.792033,446000,-1016.8657836914062
1657117824.7735114,461000,-1143.781494140625
1657117836.0240207,464000,-1034.7811279296875
1657117839.916322,465000,-1131.9453125
1657117877.750368,475000,-977.751220703125
1657117950.3184595,494000,-1083.4967041015625
1657118030.2151337,515000,-963.7064819335938
1657118095.0338736,532000,-889.6053466796875
1657118114.091138,537000,-1077.3033447265625
1657118216.9325268,564000,-1367.635498046875
1657118255.067871,574000,-1298.045166015625
1657118277.7822642,580000,-818.2899169921875
1657118304.678489,587000,-909.30908203125
1657118308.490859,588000,-934.0075073242188
1657118433.6906202,621000,-964.745849609375
1657118441.184069,623000,-956.04736328125
1657118486.857363,635000,-933.228759765625
1657118513.6301553,642000,-1361.449951171875
1657118517.332477,643000,-1236.6767578125
1657118524.959205,645000,-949.3435668945312
1657118536.3446724,648000,-902.0457153320312
1657118543.7928796,650000,-788.6049194335938
1657118589.5000393,662000,-878.781982421875
1657118627.5472133,672000,-885.8624877929688
1657118790.207137,715000,-1066.1085205078125
1657118820.592033,723000,-1219.3223876953125
1657118850.9670303,731000,-606.0739135742188
1657118884.9788513,740000,-1113.221923828125
1657118934.6002984,753000,-1384.174560546875
1657118949.6198044,757000,-975.277587890625
1657118983.9419112,766000,-1292.696044921875
1657118999.0959172,770000,-1078.6048583984375
1657119006.7671208,772000,-1107.96484375
1657119014.238489,774000,-1214.2490234375
1657119041.1782134,781000,-1511.9298095703125
1657119060.0007946,786000,-884.1320190429688
1657119067.739628,788000,-1071.80224609375
1657119087.0074687,793000,-1240.55615234375
1657119094.589324,795000,-820.4375
1657119109.6987948,799000,-937.3176879882812
1657119125.054198,803000,-1646.3773193359375
1657119147.8244352,809000,-1364.56005859375
1657119151.636847,810000,-1416.0196533203125
1657119239.5261087,833000,-963.6016845703125
1657119254.8701317,837000,-962.7451171875
1657119380.862111,870000,-949.9269409179688
1657119407.6355772,877000,-1299.7301025390625
1657119430.4707947,883000,-1354.176025390625
1657119483.9285176,897000,-1190.7425537109375
1657119499.238608,901000,-1010.7718505859375
1657119525.5768375,908000,-1516.76220703125
1657119533.248165,910000,-1391.93017578125
1657119563.8348594,918000,-982.2080688476562
1657119617.2133849,932000,-1212.1737060546875
1657119621.0154684,933000,-910.63623046875
1657119659.3406556,943000,-949.6593627929688
1657119670.5931277,946000,-1199.4017333984375
1657119704.8257368,955000,-776.5750122070312
1657119735.4904065,963000,-852.465087890625
1657119769.8349836,972000,-1183.888916015625
1657119773.502436,973000,-1035.9783935546875
1657119796.306287,979000,-863.698974609375
1657119800.2098613,980000,-1137.951904296875
1657119819.1664174,985000,-1069.1943359375
1657119887.7108655,1003000,-898.00439453125
1657119899.174937,1006000,-1160.9085693359375
1657119933.518337,1015000,-872.98388671875
1657120047.78063,1045000,-1151.574951171875
1657120097.3578522,1058000,-1208.45458984375
1657120120.3382173,1064000,-864.6563110351562
1657120131.679521,1067000,-868.7598876953125
1657120139.2397764,1069000,-973.5919799804688
1657120154.4930437,1073000,-970.852294921875
1657120177.2855213,1079000,-1042.1435546875
1657120196.3754995,1084000,-1226.2467041015625
1657120234.945119,1094000,-1005.88525390625
1657120257.6699328,1100000,-1001.4254150390625
1657120276.70497,1105000,-1652.75830078125
1657120314.696654,1115000,-942.4218139648438
1657120474.4314306,1157000,-976.0201416015625
1657120489.5525916,1161000,-915.47998046875
1657120493.3322437,1162000,-888.8043212890625
1657120497.1352136,1163000,-1069.0906982421875
1657120565.5119498,1181000,-1058.65380859375
1657120615.212591,1194000,-760.2659912109375
1657120664.8108625,1207000,-1225.1741943359375
1657120764.0515637,1233000,-1117.2825927734375
1657120809.9042044,1245000,-907.9669189453125
1657120851.799201,1256000,-1029.249755859375
1657120863.3403313,1259000,-1082.9473876953125
1657120874.735776,1262000,-1045.6409912109375
1657120951.085234,1282000,-1828.86279296875
1657120973.988361,1288000,-882.5986938476562
1657121000.5616715,1295000,-1245.6378173828125
1657121023.3546445,1301000,-1006.82421875
1657121084.348783,1317000,-831.4876708984375
1657121095.7571466,1320000,-1026.331298828125
1657121137.9167342,1331000,-1612.522216796875
1657121149.3459501,1334000,-1202.5550537109375
1657121160.8543022,1337000,-1043.694580078125
1657121164.6342874,1338000,-1040.08203125
1657121347.64111,1386000,-892.5997314453125
1657121359.1382008,1389000,-1009.9028930664062
1657121370.7339053,1392000,-1015.0865478515625
1657121374.457814,1393000,-986.3240966796875
1657121458.2129624,1415000,-950.7949829101562
1657121503.7965174,1427000,-1196.9764404296875
1657121542.1111732,1437000,-1009.5704345703125
1657121557.3879006,1441000,-1135.8472900390625
1657121652.9378912,1466000,-844.9830322265625
1657121656.8951826,1467000,-1289.9862060546875
1657121699.1775773,1478000,-840.4295043945312
1657121729.9642358,1486000,-888.2490234375
1657121744.9071374,1490000,-762.8954467773438
1657121752.7684946,1492000,-773.85107421875
1657121874.758859,1524000,-914.1879272460938
1657121890.0024247,1528000,-1186.2020263671875
1657121985.0073612,1553000,-1434.2335205078125
1657122045.8814125,1569000,-950.5385131835938
1657122049.6605453,1570000,-1737.46923828125
1657122106.9311504,1585000,-944.093017578125
1657122122.2851298,1589000,-790.9952392578125
1657122183.7631176,1605000,-1150.040771484375
1657122187.498678,1606000,-975.9868774414062
1657122271.5641994,1628000,-987.5086669921875
1657122290.9532688,1633000,-1020.5703125
1657122310.1761916,1638000,-1190.891845703125
1657122321.582119,1641000,-1070.859619140625
1657122340.538681,1646000,-1097.106201171875
1657122352.2026217,1649000,-1108.028076171875
1657122397.8749208,1661000,-1469.3741455078125
1657122428.3936152,1669000,-824.3060913085938
1657122455.1442258,1676000,-1197.2999267578125
1657122481.7941797,1683000,-1384.4119873046875
1657122516.2379084,1692000,-962.4420166015625
1657122531.269669,1696000,-1326.636474609375
1657122538.8751307,1698000,-1013.3392333984375
1657122546.490896,1700000,-1185.36083984375
1657122557.8196294,1703000,-887.118896484375
1657122584.8479016,1710000,-1147.24658203125
1657122618.991124,1719000,-878.9482421875
1657122657.4040844,1729000,-1043.0302734375
1657122672.5798967,1733000,-1254.6708984375
1657122680.1958363,1735000,-1399.626953125
1657122691.814084,1738000,-1042.773193359375
1657122710.7033927,1743000,-1305.52587890625
1657122722.2220032,1746000,-1047.1982421875
1657122725.879227,1747000,-1036.2767333984375
1657122802.5278926,1767000,-927.854736328125
1657122836.9268796,1776000,-1175.374755859375
1657122859.8077903,1782000,-925.2411499023438
1657122886.6813092,1789000,-978.752197265625
1657122890.2718916,1790000,-1163.7901611328125
1657122924.6715717,1799000,-862.1053466796875
1657122951.453896,1806000,-1292.993896484375
1657123031.5384624,1827000,-872.135986328125
1657123046.8028424,1831000,-993.8639526367188
1657123084.694222,1841000,-916.1897583007812
1657123100.1806853,1845000,-1328.8138427734375
1657123134.0794222,1854000,-930.97802734375
1657123183.7227194,1867000,-824.3327026367188
1657123195.0855992,1870000,-876.27734375
1657123218.0891492,1876000,-1425.79541015625
1657123225.5708606,1878000,-944.7410888671875
1657123355.5968266,1912000,-1265.0125732421875
1657123378.4449737,1918000,-1000.3392944335938
1657123443.1303518,1935000,-944.51025390625
1657123481.354416,1945000,-1374.6339111328125
1657123492.995614,1948000,-1235.4017333984375
1657123500.5778754,1950000,-1357.2393798828125
1657123569.2098422,1968000,-1364.85302734375
1657123622.6209276,1982000,-1264.458984375
1657123630.4257824,1984000,-939.6520385742188
1657123699.0478632,2002000,-1017.2659912109375
1657123714.247383,2006000,-1017.4158325195312
1657123744.7535138,2014000,-1052.2833251953125
1657123809.164317,2031000,-1613.79541015625
1657123832.1459072,2037000,-1071.02001953125
1657123923.3164275,2061000,-1272.8148193359375
1657123972.9708118,2074000,-1009.8783569335938
1657123984.2561398,2077000,-1157.4241943359375
1657123988.1699376,2078000,-1472.8125
1657123995.706896,2080000,-1056.1634521484375
1657124003.3231025,2082000,-817.3621215820312
1657124018.78981,2086000,-1069.80126953125
1657124033.8988733,2090000,-923.4669799804688
1657124060.604602,2097000,-933.5643920898438
1657124117.7089705,2112000,-1268.2593994140625
1657124247.65983,2146000,-1011.81591796875
1657124262.7473938,2150000,-778.4682006835938
1657124289.32054,2157000,-1364.9266357421875
1657124323.6645405,2166000,-1117.6622314453125
1657124370.005625,2178000,-1350.9638671875
1657124408.129748,2188000,-1276.1533203125
1657124415.8799155,2190000,-1148.49951171875
1657124423.4400337,2192000,-1127.4171142578125
1657124442.6074216,2197000,-1085.140380859375
1657124453.9265194,2200000,-1273.2669677734375
1657124484.5788329,2208000,-1007.4850463867188
1657124499.833668,2212000,-848.1747436523438
1657124575.8846157,2232000,-1020.0599365234375
1657124595.16392,2237000,-1176.1484375
1657124598.8983266,2238000,-2030.0697021484375
1657124606.5812132,2240000,-973.5614624023438
1657124618.0223315,2243000,-1206.15478515625
1657124633.1211555,2247000,-1256.583251953125
1657124636.9449263,2248000,-1197.7947998046875
1657124663.785283,2255000,-911.4324340820312
1657124675.1474705,2258000,-955.8722534179688
1657124694.472206,2263000,-1127.131103515625
1657124766.874179,2282000,-3450.720703125
1657124805.219913,2292000,-1145.59716796875
1657124828.1584632,2298000,-1095.2012939453125
1657124850.961778,2304000,-968.99609375
1657124866.438648,2308000,-1287.4532470703125
1657124912.300478,2320000,-930.767578125
1657124916.0376744,2321000,-823.171630859375
1657125011.865842,2346000,-1012.89208984375
1657125046.4106953,2355000,-1351.688720703125
1657125180.063377,2390000,-746.3502197265625
1657125183.8431952,2391000,-991.0712890625
1657125191.5821683,2393000,-1111.4833984375
1657125359.524105,2437000,-827.7920532226562
1657125390.2989314,2445000,-1057.2335205078125
1657125416.649167,2452000,-979.5306396484375
1657125424.443813,2454000,-1341.990234375
1657125432.0484376,2456000,-1140.643798828125
1657125451.126549,2461000,-937.8555908203125
1657125546.4125478,2486000,-976.6444091796875
1657125550.225205,2487000,-1341.935546875
1657125588.3950338,2497000,-915.9263305664062
1657125595.7876494,2499000,-1324.6668701171875
1657125615.145606,2504000,-936.2581787109375
1657125668.7364945,2518000,-1138.002197265625
1657125691.6417913,2524000,-893.80322265625
1657125726.242173,2533000,-1143.025390625
1657125783.3001823,2548000,-908.8658447265625
1657125798.7209303,2552000,-925.4072265625
1657125806.5712392,2554000,-726.7022094726562
1657125902.1903458,2579000,-770.3568725585938
1657125947.9196625,2591000,-915.7862548828125
1657125986.099208,2601000,-1071.7376708984375
1657126009.2025306,2607000,-1440.8341064453125
1657126074.06758,2624000,-1000.8931884765625
1657126096.8260896,2630000,-2449.897705078125
1657126100.5748804,2631000,-935.9912719726562
1657126153.8418548,2645000,-853.0588989257812
1657126176.6343174,2651000,-1406.103515625
1657126195.8461092,2656000,-1096.129150390625
1657126283.392302,2679000,-1323.4371337890625
1657126310.2871919,2686000,-1420.7978515625
1657126329.2651649,2691000,-910.110595703125
1657126379.1319156,2704000,-881.6822509765625
1657126405.761618,2711000,-1065.863037109375
1657126463.3881507,2726000,-801.533935546875
1657126509.5164738,2738000,-897.2276000976562
1657126521.035314,2741000,-939.9286499023438
1657126574.7704813,2755000,-914.542724609375
1657126708.725245,2790000,-952.6287841796875
1657126712.4935591,2791000,-717.52001953125
1657126716.250935,2792000,-934.612060546875
1657126785.2965248,2810000,-747.3817138671875
1657126842.7232924,2825000,-1114.0931396484375
1657127026.3416202,2873000,-1038.1190185546875
1657127060.6763966,2882000,-863.9546508789062
1657127094.9868279,2891000,-1612.997802734375
1657127118.1354506,2897000,-918.4193115234375
1657127198.5548232,2918000,-817.7267456054688
1657127206.3025022,2920000,-1296.8125
1657127210.072025,2921000,-1314.5457763671875
1657127389.9314709,2968000,-819.7190551757812
1657127420.4071553,2976000,-1348.1533203125
1657127508.4652276,2999000,-988.7777709960938
1657127542.7446651,3008000,-926.567138671875
1657127557.888008,3012000,-940.681640625
1657127573.2859852,3016000,-1506.9085693359375
1657127619.1495643,3028000,-1151.2908935546875
1657127630.724176,3031000,-876.3167724609375
1657127661.3547044,3039000,-1008.38427734375
1657127672.7512631,3042000,-979.9591064453125
1657127764.6654909,3066000,-1457.3868408203125
1657127779.8414166,3070000,-1124.7515869140625
1657127787.5147765,3072000,-992.3875732421875
1657127894.429148,3100000,-2210.32568359375
1657127982.1226115,3123000,-1353.957763671875
1657128039.0255766,3138000,-1118.3218994140625
1657128069.4218466,3146000,-998.4803466796875
1657128088.7115438,3151000,-2057.58203125
1657128107.667888,3156000,-1826.6839599609375
1657128130.5943236,3162000,-3173.427001953125
